Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO High	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Nitrogen monoxide NO	Unit	 Compensation	 Residual	Nitrogen dioxide NO2	Unit	 Compensation	 Residual	Sulfur dioxide SO2 High	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Hydrogen chloride HCl	Unit	 Compensation	 Residual	Hydrogen fluoride HF	Unit	 Compensation	 Residual	Methane CH4 High	Unit	 Compensation	 Residual	Ethane C2H6	Unit	 Compensation	 Residual	Ethylene C2H4	Unit	 Compensation	 Residual	Propane C3H8	Unit	 Compensation	 Residual	Formaldehyde CHOH	Unit	 Compensation	 Residual	Benzen	Unit	 Compensation	 Residual	Toluen	Unit	 Compensation	 Residual	Carbon monoxide CO Low	Unit	 Compensation	 Residual	Sulfur dioxide Low	Unit	 Compensation	 Residual	Methane Low	Unit	 Compensation	 Residual	Zr Oxygen	Unit	 Compensation	 Residual	 Status
0	2022-10-19	12:27:21		EC1.LIB	  2.93	vol-%	Wet	0.1197	  4.67	vol-%	Wet	0.0240	  2.50	vol-%	Wet	0.0316	  2.81	ppm	Wet	0.0293	229.25	ppm	Wet	0.0243	  0.00	ppm	Wet	0.0039	  0.00	ppm	Wet	0.0495	178.86	ppm	Wet	0.0224	  0.60	ppm	Wet	0.0023	 14.04	ppm	Wet	0.1343	2043.31	ppm	Wet	0.0860	 56.65	ppm	Wet	0.0812	523.52	ppm	Wet	0.0242	  0.00	ppm	Wet	0.1266	 27.26	ppm	Wet	0.0024	205.02	ppm	Wet	0.0266	  0.00	ppm	Wet	0.0269	24984.14	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2043.31	ppm	Wet	0.0000	  5.09	vol-%	Wet	0.0000	Error
0	2022-10-19	12:27:32		EC1.LIB	  3.10	vol-%	Wet	0.1287	  4.45	vol-%	Wet	0.0292	  2.50	vol-%	Wet	0.0298	  2.82	ppm	Wet	0.0288	258.01	ppm	Wet	0.0232	  0.00	ppm	Wet	0.0052	  0.00	ppm	Wet	0.0371	196.43	ppm	Wet	0.0273	  0.58	ppm	Wet	0.0027	 15.62	ppm	Wet	0.1441	2745.39	ppm	Wet	0.0977	 70.82	ppm	Wet	0.1003	628.20	ppm	Wet	0.0295	  0.00	ppm	Wet	0.1603	 33.05	ppm	Wet	0.0027	260.47	ppm	Wet	0.0332	  0.00	ppm	Wet	0.0315	24998.17	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2745.39	ppm	Wet	0.0000	  5.39	vol-%	Wet	0.0000	Error
0	2022-10-19	12:27:44		EC1.LIB	  3.52	vol-%	Wet	0.1174	  4.65	vol-%	Wet	0.0261	  2.47	vol-%	Wet	0.0329	  3.49	ppm	Wet	0.0306	279.18	ppm	Wet	0.0248	  0.00	ppm	Wet	0.0055	  0.00	ppm	Wet	0.0385	211.22	ppm	Wet	0.0243	  0.25	ppm	Wet	0.0024	 13.81	ppm	Wet	0.1316	2308.47	ppm	Wet	0.0950	 55.94	ppm	Wet	0.0981	538.87	ppm	Wet	0.0261	  0.00	ppm	Wet	0.1582	 29.54	ppm	Wet	0.0023	248.19	ppm	Wet	0.0332	  0.00	ppm	Wet	0.0317	24733.57	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2308.47	ppm	Wet	0.0000	  6.08	vol-%	Wet	0.0000	Error
0	2022-10-19	12:27:54		EC1.LIB	  3.35	vol-%	Wet	0.1174	  4.90	vol-%	Wet	0.0238	  2.27	vol-%	Wet	0.0302	  3.07	ppm	Wet	0.0282	270.52	ppm	Wet	0.0238	  0.00	ppm	Wet	0.0042	  0.00	ppm	Wet	0.0547	219.10	ppm	Wet	0.0213	  0.04	ppm	Wet	0.0021	 13.11	ppm	Wet	0.1311	1678.71	ppm	Wet	0.0878	 31.31	ppm	Wet	0.0911	427.64	ppm	Wet	0.0228	  0.00	ppm	Wet	0.1375	 22.80	ppm	Wet	0.0025	222.97	ppm	Wet	0.0302	  0.00	ppm	Wet	0.0326	22691.45	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1678.71	ppm	Wet	0.0000	  7.17	vol-%	Wet	0.0000	Error
0	2022-10-19	12:28:01		EC1.LIB	  3.89	vol-%	Wet	0.0945	  5.66	vol-%	Wet	0.0217	  1.94	vol-%	Wet	0.0264	  2.59	ppm	Wet	0.0247	234.19	ppm	Wet	0.0200	  0.00	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0665	222.24	ppm	Wet	0.0203	  0.05	ppm	Wet	0.0016	 10.83	ppm	Wet	0.1060	1099.47	ppm	Wet	0.0686	 18.39	ppm	Wet	0.0703	263.31	ppm	Wet	0.0197	  0.00	ppm	Wet	0.1038	 22.39	ppm	Wet	0.0022	160.34	ppm	Wet	0.0569	  0.00	ppm	Wet	0.0630	19424.21	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1099.47	ppm	Wet	0.0000	  8.01	vol-%	Wet	0.0000	Error
0	2022-10-19	12:28:12		EC1.LIB	  4.84	vol-%	Wet	0.0579	  5.88	vol-%	Wet	0.0185	  1.47	vol-%	Wet	0.0222	  1.73	ppm	Wet	0.0207	217.43	ppm	Wet	0.0157	  3.25	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0536	217.55	ppm	Wet	0.0178	  0.18	ppm	Wet	0.0012	  5.10	ppm	Wet	0.0657	603.24	ppm	Wet	0.0450	  9.51	ppm	Wet	0.0499	118.02	ppm	Wet	0.0171	  0.00	ppm	Wet	0.0637	 20.01	ppm	Wet	0.0013	 94.74	ppm	Wet	0.0518	  0.00	ppm	Wet	0.0481	14665.83	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	603.24	ppm	Wet	0.0000	  9.31	vol-%	Wet	0.0000	Error
0	2022-10-19	12:28:24		EC1.LIB	  4.85	vol-%	Wet	0.0492	  5.50	vol-%	Wet	0.0156	  1.29	vol-%	Wet	0.0200	  1.52	ppm	Wet	0.0186	211.15	ppm	Wet	0.0143	  0.00	ppm	Wet	0.0011	  0.00	ppm	Wet	0.0514	202.31	ppm	Wet	0.0144	  0.00	ppm	Wet	0.0010	  4.15	ppm	Wet	0.0557	451.27	ppm	Wet	0.0369	 13.35	ppm	Wet	0.0368	 87.68	ppm	Wet	0.0150	  0.00	ppm	Wet	0.0458	 20.36	ppm	Wet	0.0011	 74.58	ppm	Wet	0.0299	  0.00	ppm	Wet	0.0301	12939.39	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	451.27	ppm	Wet	0.0000	  9.69	vol-%	Wet	0.0000	Error
0	2022-10-19	12:28:36		EC1.LIB	  3.69	vol-%	Wet	0.0793	  5.49	vol-%	Wet	0.0169	  1.61	vol-%	Wet	0.0223	  1.88	ppm	Wet	0.0209	216.70	ppm	Wet	0.0177	  0.00	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0598	192.50	ppm	Wet	0.0156	  0.47	ppm	Wet	0.0014	  8.76	ppm	Wet	0.0891	862.87	ppm	Wet	0.0555	 23.20	ppm	Wet	0.0536	234.70	ppm	Wet	0.0156	  0.00	ppm	Wet	0.0754	 21.46	ppm	Wet	0.0017	120.42	ppm	Wet	0.0372	  0.00	ppm	Wet	0.0427	16061.40	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	862.87	ppm	Wet	0.0000	  7.35	vol-%	Wet	0.0000	Error
0	2022-10-19	12:28:43		EC1.LIB	  2.88	vol-%	Wet	0.1119	  4.50	vol-%	Wet	0.0227	  2.24	vol-%	Wet	0.0281	  2.46	ppm	Wet	0.0262	230.20	ppm	Wet	0.0226	  0.00	ppm	Wet	0.0037	  0.00	ppm	Wet	0.0540	192.13	ppm	Wet	0.0212	  0.79	ppm	Wet	0.0022	 12.31	ppm	Wet	0.1246	1944.19	ppm	Wet	0.0810	 58.44	ppm	Wet	0.0804	482.01	ppm	Wet	0.0228	  0.00	ppm	Wet	0.1239	 26.02	ppm	Wet	0.0021	201.61	ppm	Wet	0.0337	  0.00	ppm	Wet	0.0395	22420.62	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1944.19	ppm	Wet	0.0000	  6.13	vol-%	Wet	0.0000	Error
0	2022-10-19	12:28:54		EC1.LIB	  2.85	vol-%	Wet	0.1194	  4.81	vol-%	Wet	0.0222	  2.17	vol-%	Wet	0.0280	  2.71	ppm	Wet	0.0262	235.62	ppm	Wet	0.0231	  0.00	ppm	Wet	0.0044	  0.00	ppm	Wet	0.0562	205.65	ppm	Wet	0.0206	  0.99	ppm	Wet	0.0021	 13.70	ppm	Wet	0.1333	1641.27	ppm	Wet	0.0869	 41.02	ppm	Wet	0.0853	445.85	ppm	Wet	0.0221	  0.00	ppm	Wet	0.1300	 22.21	ppm	Wet	0.0026	209.60	ppm	Wet	0.0275	  0.00	ppm	Wet	0.0297	21726.96	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1641.27	ppm	Wet	0.0000	  7.00	vol-%	Wet	0.0000	Error
0	2022-10-19	12:29:05		EC1.LIB	  3.31	vol-%	Wet	0.1031	  5.50	vol-%	Wet	0.0211	  1.85	vol-%	Wet	0.0251	  2.39	ppm	Wet	0.0234	224.89	ppm	Wet	0.0206	  0.00	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0712	212.61	ppm	Wet	0.0199	  0.49	ppm	Wet	0.0018	 11.48	ppm	Wet	0.1155	1083.89	ppm	Wet	0.0739	 23.85	ppm	Wet	0.0706	300.38	ppm	Wet	0.0190	  0.00	ppm	Wet	0.1057	 21.36	ppm	Wet	0.0023	163.61	ppm	Wet	0.0597	  0.00	ppm	Wet	0.0656	18471.96	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1083.89	ppm	Wet	0.0000	  8.21	vol-%	Wet	0.0000	Error
0	2022-10-19	12:29:17		EC1.LIB	  4.12	vol-%	Wet	0.0740	  5.78	vol-%	Wet	0.0178	  1.47	vol-%	Wet	0.0220	  1.66	ppm	Wet	0.0205	211.75	ppm	Wet	0.0171	  0.36	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0618	209.41	ppm	Wet	0.0168	  0.55	ppm	Wet	0.0014	  7.69	ppm	Wet	0.0839	652.15	ppm	Wet	0.0524	 15.59	ppm	Wet	0.0535	173.95	ppm	Wet	0.0168	  0.00	ppm	Wet	0.0757	 18.10	ppm	Wet	0.0017	112.95	ppm	Wet	0.0540	  0.00	ppm	Wet	0.0504	14686.97	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	652.15	ppm	Wet	0.0000	  9.29	vol-%	Wet	0.0000	Error
0	2022-10-19	12:29:24		EC1.LIB	  4.81	vol-%	Wet	0.0513	  5.71	vol-%	Wet	0.0155	  1.13	vol-%	Wet	0.0193	  1.58	ppm	Wet	0.0178	209.95	ppm	Wet	0.0145	  0.92	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0513	202.81	ppm	Wet	0.0140	  0.00	ppm	Wet	0.0009	  4.22	ppm	Wet	0.0585	417.81	ppm	Wet	0.0387	  8.14	ppm	Wet	0.0420	 92.86	ppm	Wet	0.0151	  0.00	ppm	Wet	0.0523	 17.06	ppm	Wet	0.0011	 78.11	ppm	Wet	0.0430	  0.00	ppm	Wet	0.0404	11303.74	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	417.81	ppm	Wet	0.0000	  9.83	vol-%	Wet	0.0000	Error
0	2022-10-19	12:29:34		EC1.LIB	  5.46	vol-%	Wet	0.0268	  5.62	vol-%	Wet	0.0136	  0.79	vol-%	Wet	0.0170	  1.53	ppm	Wet	0.0158	194.74	ppm	Wet	0.0118	  0.00	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0388	191.61	ppm	Wet	0.0128	  0.04	ppm	Wet	0.0006	  1.79	ppm	Wet	0.0309	278.14	ppm	Wet	0.0265	  7.10	ppm	Wet	0.0257	 42.47	ppm	Wet	0.0130	  0.00	ppm	Wet	0.0299	 16.06	ppm	Wet	0.0006	 50.42	ppm	Wet	0.0195	  0.00	ppm	Wet	0.0189	7934.11	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	278.14	ppm	Wet	0.0000	 10.85	vol-%	Wet	0.0000	Error
0	2022-10-19	12:29:46		EC1.LIB	  5.77	vol-%	Wet	0.0131	  5.39	vol-%	Wet	0.0114	  0.63	vol-%	Wet	0.0148	  1.26	ppm	Wet	0.0139	186.70	ppm	Wet	0.0102	  0.00	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0293	175.52	ppm	Wet	0.0105	  0.00	ppm	Wet	0.0005	  1.07	ppm	Wet	0.0152	202.78	ppm	Wet	0.0181	  8.58	ppm	Wet	0.0176	 25.40	ppm	Wet	0.0110	  0.00	ppm	Wet	0.0193	 15.22	ppm	Wet	0.0005	 33.19	ppm	Wet	0.0148	  0.00	ppm	Wet	0.0130	6276.75	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	202.78	ppm	Wet	0.0000	 11.78	vol-%	Wet	0.0000	Error
0	2022-10-19	12:29:57		EC1.LIB	  5.04	vol-%	Wet	0.0271	  5.49	vol-%	Wet	0.0108	  0.80	vol-%	Wet	0.0162	  1.30	ppm	Wet	0.0151	194.39	ppm	Wet	0.0115	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0381	161.92	ppm	Wet	0.0100	  0.02	ppm	Wet	0.0006	  1.92	ppm	Wet	0.0311	327.14	ppm	Wet	0.0235	 11.39	ppm	Wet	0.0235	 57.37	ppm	Wet	0.0103	  0.00	ppm	Wet	0.0262	 16.15	ppm	Wet	0.0006	 42.16	ppm	Wet	0.0237	  0.00	ppm	Wet	0.0208	7971.38	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	327.14	ppm	Wet	0.0000	  9.08	vol-%	Wet	0.0000	Error
0	2022-10-19	12:30:10		EC1.LIB	  2.62	vol-%	Wet	0.1185	  4.32	vol-%	Wet	0.0268	  2.39	vol-%	Wet	0.0292	  2.40	ppm	Wet	0.0271	239.07	ppm	Wet	0.0235	  0.00	ppm	Wet	0.0045	  0.00	ppm	Wet	0.0404	164.19	ppm	Wet	0.0249	  1.22	ppm	Wet	0.0024	 13.70	ppm	Wet	0.1328	2429.39	ppm	Wet	0.0862	 68.19	ppm	Wet	0.0851	591.05	ppm	Wet	0.0271	  0.00	ppm	Wet	0.1384	 29.30	ppm	Wet	0.0024	218.55	ppm	Wet	0.0258	  0.00	ppm	Wet	0.0224	23856.82	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2429.39	ppm	Wet	0.0000	  4.87	vol-%	Wet	0.0000	Error
0	2022-10-19	12:30:17		EC1.LIB	  2.28	vol-%	Wet	0.1436	  4.22	vol-%	Wet	0.0321	  2.69	vol-%	Wet	0.0319	  2.95	ppm	Wet	0.0307	233.06	ppm	Wet	0.0255	  0.00	ppm	Wet	0.0055	  0.00	ppm	Wet	0.0284	185.14	ppm	Wet	0.0299	  1.16	ppm	Wet	0.0030	 17.63	ppm	Wet	0.1625	2873.37	ppm	Wet	0.1092	 58.83	ppm	Wet	0.1087	709.87	ppm	Wet	0.0325	  0.00	ppm	Wet	0.1750	 27.76	ppm	Wet	0.0031	277.43	ppm	Wet	0.0301	  0.00	ppm	Wet	0.0312	26921.07	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2873.37	ppm	Wet	0.0000	  4.81	vol-%	Wet	0.0000	Error
0	2022-10-19	12:30:27		EC1.LIB	  2.48	vol-%	Wet	0.1456	  4.95	vol-%	Wet	0.0280	  2.54	vol-%	Wet	0.0310	  3.26	ppm	Wet	0.0299	229.09	ppm	Wet	0.0249	  0.00	ppm	Wet	0.0040	  0.00	ppm	Wet	0.0543	208.02	ppm	Wet	0.0262	  0.92	ppm	Wet	0.0026	 17.45	ppm	Wet	0.1641	2017.33	ppm	Wet	0.1094	 37.98	ppm	Wet	0.1055	547.46	ppm	Wet	0.0282	  0.00	ppm	Wet	0.1648	 20.83	ppm	Wet	0.0034	262.06	ppm	Wet	0.0313	  0.00	ppm	Wet	0.0268	25444.26	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	2017.33	ppm	Wet	0.0000	  5.59	vol-%	Wet	0.0000	Error
0	2022-10-19	12:30:39		EC1.LIB	  3.18	vol-%	Wet	0.1181	  5.02	vol-%	Wet	0.0238	  2.13	vol-%	Wet	0.0284	  3.01	ppm	Wet	0.0267	259.73	ppm	Wet	0.0233	  0.00	ppm	Wet	0.0044	  0.00	ppm	Wet	0.0551	216.22	ppm	Wet	0.0216	  0.58	ppm	Wet	0.0020	 13.65	ppm	Wet	0.1321	1547.42	ppm	Wet	0.0891	 32.33	ppm	Wet	0.0925	434.59	ppm	Wet	0.0232	  0.00	ppm	Wet	0.1403	 19.19	ppm	Wet	0.0027	226.92	ppm	Wet	0.0306	  0.00	ppm	Wet	0.0247	21294.04	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1547.42	ppm	Wet	0.0000	  7.43	vol-%	Wet	0.0000	Error
0	2022-10-19	12:30:51		EC1.LIB	  3.39	vol-%	Wet	0.0919	  4.55	vol-%	Wet	0.0214	  1.54	vol-%	Wet	0.0225	  1.99	ppm	Wet	0.0213	214.62	ppm	Wet	0.0194	  0.00	ppm	Wet	0.0021	  0.00	ppm	Wet	0.0655	210.32	ppm	Wet	0.0201	  0.41	ppm	Wet	0.0015	 10.39	ppm	Wet	0.1030	1020.91	ppm	Wet	0.0710	 19.30	ppm	Wet	0.0735	307.02	ppm	Wet	0.0193	  0.00	ppm	Wet	0.1094	 16.48	ppm	Wet	0.0021	170.96	ppm	Wet	0.0412	  0.00	ppm	Wet	0.0462	15366.99	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1020.91	ppm	Wet	0.0000	 12.29	vol-%	Wet	0.0000	Error
0	2022-10-19	12:30:58		EC1.LIB	  3.19	vol-%	Wet	0.0775	  4.57	vol-%	Wet	0.0167	  1.28	vol-%	Wet	0.0193	  1.56	ppm	Wet	0.0183	204.99	ppm	Wet	0.0172	  0.00	ppm	Wet	0.0018	  0.00	ppm	Wet	0.0618	194.52	ppm	Wet	0.0159	  0.42	ppm	Wet	0.0012	  8.48	ppm	Wet	0.0876	625.90	ppm	Wet	0.0585	 10.17	ppm	Wet	0.0589	215.76	ppm	Wet	0.0153	  0.00	ppm	Wet	0.0853	 13.32	ppm	Wet	0.0019	133.16	ppm	Wet	0.0368	  0.00	ppm	Wet	0.0378	12769.77	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	625.90	ppm	Wet	0.0000	 10.40	vol-%	Wet	0.0000	Error
0	2022-10-19	12:31:08		EC1.LIB	  4.08	vol-%	Wet	0.0529	  5.05	vol-%	Wet	0.0147	  1.12	vol-%	Wet	0.0185	  1.74	ppm	Wet	0.0174	208.25	ppm	Wet	0.0146	  9.46	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0501	187.53	ppm	Wet	0.0138	  0.01	ppm	Wet	0.0009	  4.70	ppm	Wet	0.0604	451.17	ppm	Wet	0.0405	  3.58	ppm	Wet	0.0444	101.31	ppm	Wet	0.0136	  0.00	ppm	Wet	0.0582	 12.63	ppm	Wet	0.0013	 83.87	ppm	Wet	0.0486	  0.00	ppm	Wet	0.0466	11218.67	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	451.17	ppm	Wet	0.0000	 10.84	vol-%	Wet	0.0000	Error
0	2022-10-19	12:31:20		EC1.LIB	  4.09	vol-%	Wet	0.0537	  5.09	vol-%	Wet	0.0127	  1.27	vol-%	Wet	0.0192	  1.20	ppm	Wet	0.0179	197.60	ppm	Wet	0.0146	  0.00	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0527	179.09	ppm	Wet	0.0115	  0.00	ppm	Wet	0.0009	  4.41	ppm	Wet	0.0610	454.58	ppm	Wet	0.0387	  6.74	ppm	Wet	0.0385	 98.23	ppm	Wet	0.0123	  0.00	ppm	Wet	0.0505	 13.81	ppm	Wet	0.0014	 77.68	ppm	Wet	0.0356	  0.00	ppm	Wet	0.0321	12668.15	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	454.58	ppm	Wet	0.0000	  9.63	vol-%	Wet	0.0000	Error
0	2022-10-19	12:31:31		EC1.LIB	  3.28	vol-%	Wet	0.0899	  5.08	vol-%	Wet	0.0186	  1.99	vol-%	Wet	0.0245	  2.10	ppm	Wet	0.0230	207.57	ppm	Wet	0.0193	  0.00	ppm	Wet	0.0024	  0.00	ppm	Wet	0.0588	179.61	ppm	Wet	0.0176	  0.52	ppm	Wet	0.0016	 10.33	ppm	Wet	0.1007	1385.96	ppm	Wet	0.0650	 31.68	ppm	Wet	0.0655	366.54	ppm	Wet	0.0178	  0.00	ppm	Wet	0.0974	 21.49	ppm	Wet	0.0019	154.69	ppm	Wet	0.0506	  0.00	ppm	Wet	0.0570	19869.05	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1385.96	ppm	Wet	0.0000	  6.95	vol-%	Wet	0.0000	Error
0	2022-10-19	12:31:41		EC1.LIB	  3.14	vol-%	Wet	0.1053	  5.15	vol-%	Wet	0.0213	  2.28	vol-%	Wet	0.0287	  2.67	ppm	Wet	0.0268	217.64	ppm	Wet	0.0220	  0.00	ppm	Wet	0.0025	  0.00	ppm	Wet	0.0595	191.48	ppm	Wet	0.0190	  0.04	ppm	Wet	0.0019	 11.99	ppm	Wet	0.1179	1527.69	ppm	Wet	0.0758	 29.13	ppm	Wet	0.0754	424.25	ppm	Wet	0.0200	  0.00	ppm	Wet	0.1121	 23.45	ppm	Wet	0.0023	180.57	ppm	Wet	0.0501	  0.00	ppm	Wet	0.0560	22821.64	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1527.69	ppm	Wet	0.0000	  7.10	vol-%	Wet	0.0000	Error
0	2022-10-19	12:31:48		EC1.LIB	  3.58	vol-%	Wet	0.0965	  5.26	vol-%	Wet	0.0215	  2.12	vol-%	Wet	0.0275	  2.62	ppm	Wet	0.0257	218.84	ppm	Wet	0.0207	  3.68	ppm	Wet	0.0023	  0.00	ppm	Wet	0.0628	201.88	ppm	Wet	0.0202	  0.69	ppm	Wet	0.0017	 10.82	ppm	Wet	0.1084	1701.75	ppm	Wet	0.0761	 20.66	ppm	Wet	0.0751	377.47	ppm	Wet	0.0189	  0.00	ppm	Wet	0.1049	 23.11	ppm	Wet	0.0023	166.63	ppm	Wet	0.0611	  0.00	ppm	Wet	0.0675	21206.36	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	1701.75	ppm	Wet	0.0000	  7.65	vol-%	Wet	0.0000	Error
0	2022-10-19	12:31:59		EC1.LIB	  3.99	vol-%	Wet	0.0827	  5.71	vol-%	Wet	0.0182	  1.72	vol-%	Wet	0.0242	  2.02	ppm	Wet	0.0225	214.47	ppm	Wet	0.0184	  6.73	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0642	207.93	ppm	Wet	0.0173	  0.11	ppm	Wet	0.0014	  9.31	ppm	Wet	0.0934	843.89	ppm	Wet	0.0576	 10.98	ppm	Wet	0.0607	219.39	ppm	Wet	0.0168	  0.00	ppm	Wet	0.0797	 18.74	ppm	Wet	0.0019	118.77	ppm	Wet	0.0671	  0.00	ppm	Wet	0.0634	17221.62	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	843.89	ppm	Wet	0.0000	  8.60	vol-%	Wet	0.0000	Error
0	2022-10-19	12:32:10		EC1.LIB	  4.52	vol-%	Wet	0.0629	  5.71	vol-%	Wet	0.0169	  1.38	vol-%	Wet	0.0212	  1.71	ppm	Wet	0.0198	214.10	ppm	Wet	0.0158	  2.23	ppm	Wet	0.0010	  0.00	ppm	Wet	0.0560	204.32	ppm	Wet	0.0162	  0.00	ppm	Wet	0.0010	  5.22	ppm	Wet	0.0713	499.06	ppm	Wet	0.0445	  6.34	ppm	Wet	0.0471	122.33	ppm	Wet	0.0156	  0.00	ppm	Wet	0.0595	 17.01	ppm	Wet	0.0016	 87.20	ppm	Wet	0.0520	  0.00	ppm	Wet	0.0489	13763.80	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	499.06	ppm	Wet	0.0000	  9.76	vol-%	Wet	0.0000	Error
0	2022-10-19	12:32:23		EC1.LIB	  5.22	vol-%	Wet	0.0367	  5.56	vol-%	Wet	0.0140	  0.98	vol-%	Wet	0.0189	  1.68	ppm	Wet	0.0176	195.49	ppm	Wet	0.0131	  0.00	ppm	Wet	0.0012	  0.00	ppm	Wet	0.0452	192.73	ppm	Wet	0.0127	  0.00	ppm	Wet	0.0007	  2.74	ppm	Wet	0.0418	326.09	ppm	Wet	0.0297	  7.36	ppm	Wet	0.0294	 52.98	ppm	Wet	0.0135	  0.00	ppm	Wet	0.0342	 15.77	ppm	Wet	0.0009	 56.64	ppm	Wet	0.0237	  0.00	ppm	Wet	0.0231	9834.67	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	326.09	ppm	Wet	0.0000	 10.80	vol-%	Wet	0.0000	Error
0	2022-10-19	12:32:29		EC1.LIB	  5.61	vol-%	Wet	0.0208	  5.39	vol-%	Wet	0.0123	  0.75	vol-%	Wet	0.0165	  1.51	ppm	Wet	0.0155	183.53	ppm	Wet	0.0112	  0.00	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0356	181.35	ppm	Wet	0.0116	  0.00	ppm	Wet	0.0005	  1.80	ppm	Wet	0.0239	253.41	ppm	Wet	0.0225	  8.04	ppm	Wet	0.0213	 34.66	ppm	Wet	0.0118	  0.00	ppm	Wet	0.0226	 15.47	ppm	Wet	0.0005	 41.47	ppm	Wet	0.0140	  0.00	ppm	Wet	0.0178	7534.74	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	253.41	ppm	Wet	0.0000	 11.36	vol-%	Wet	0.0000	Error
0	2022-10-19	12:32:40		EC1.LIB	  5.80	vol-%	Wet	0.0118	  5.35	vol-%	Wet	0.0107	  0.60	vol-%	Wet	0.0146	  1.41	ppm	Wet	0.0137	175.57	ppm	Wet	0.0099	  0.00	ppm	Wet	0.0013	  0.00	ppm	Wet	0.0282	167.38	ppm	Wet	0.0099	  0.00	ppm	Wet	0.0005	  0.51	ppm	Wet	0.0138	190.74	ppm	Wet	0.0168	  8.10	ppm	Wet	0.0163	 23.61	ppm	Wet	0.0103	  0.00	ppm	Wet	0.0169	 14.24	ppm	Wet	0.0004	 30.02	ppm	Wet	0.0131	  0.00	ppm	Wet	0.0124	5960.92	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	190.74	ppm	Wet	0.0000	 11.32	vol-%	Wet	0.0000	Error
0	2022-10-19	12:32:51		EC1.LIB	  3.87	vol-%	Wet	0.0659	  5.59	vol-%	Wet	0.0121	  1.53	vol-%	Wet	0.0211	  1.43	ppm	Wet	0.0196	195.78	ppm	Wet	0.0162	  7.87	ppm	Wet	0.0011	  0.00	ppm	Wet	0.0558	160.33	ppm	Wet	0.0112	  0.47	ppm	Wet	0.0011	  5.77	ppm	Wet	0.0745	785.92	ppm	Wet	0.0442	 13.69	ppm	Wet	0.0488	198.07	ppm	Wet	0.0112	  0.00	ppm	Wet	0.0600	 15.67	ppm	Wet	0.0016	 84.91	ppm	Wet	0.0597	  0.00	ppm	Wet	0.0565	15306.84	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	785.92	ppm	Wet	0.0000	  6.86	vol-%	Wet	0.0000	Error
